"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.323,0.546,0.12,0.51,0.37,-0.74,-0.2
"ClusIPW",0.186,0.453,-0.12,-0.54,-0.54,0.34,0.54
"addIPW",0.766,0.713,0.49,0.05,0.22,0.61,0.58
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
