"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.424,0.599,0.24,0.62,0.23,-0.71,-0.07
"ClusIPW",0.545,0.431,-0.17,0.42,0.89,-0.11,0.03
"addIPW",0.73,0.534,0.08,-0.06,0.36,0.51,0.77
"Oracle",0.918,0.626,0.3,0.6,0.3,0.3,0.6
