"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.402,0.702,0.47,0.62,0.12,-0.56,-0.26
"ClusIPW",0.717,0.555,0.14,0.95,-0.12,0.24,0.1
"addIPW",0.867,0.604,0.26,0.45,0.16,0.59,0.6
"Oracle",0.91,0.622,0.3,0.6,0.3,0.3,0.6
