"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.397,0.626,0.3,0.6,0.32,-0.63,-0.23
"ClusIPW",0.878,0.545,0.11,0.64,0.16,0.13,0.73
"addIPW",0.88,0.685,0.44,0.66,0.08,0.32,0.51
"Oracle",0.906,0.622,0.3,0.6,0.3,0.3,0.6
