"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.403,0.657,0.38,0.44,0.5,-0.62,-0.17
"ClusIPW",0.696,0.896,0.78,0.26,0.3,-0.07,0.47
"addIPW",0.851,0.61,0.27,0.28,0.17,0.54,0.73
"Oracle",0.906,0.625,0.3,0.6,0.3,0.3,0.6
