"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.426,0.544,0.11,0.82,-0.01,-0.54,-0.14
"ClusIPW",0.684,0.465,-0.09,0.68,0.13,-0.4,0.59
"addIPW",0.691,0.618,0.29,0.88,-0.11,-0.25,0.25
"Oracle",0.916,0.622,0.3,0.6,0.3,0.3,0.6
