"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.297,0.527,0.06,0.65,0.19,-0.65,-0.34
"ClusIPW",0.702,0.367,-0.32,0.62,0.46,-0.15,0.53
"addIPW",0.726,0.471,-0.08,0.54,0.43,-0.34,0.63
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
