"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.319,0.559,0.14,0.61,0.33,-0.59,-0.4
"ClusIPW",0.81,0.721,0.51,0.63,-0.07,0.5,0.3
"addIPW",0.784,0.723,0.51,0.69,0.04,-0.21,0.47
"Oracle",0.902,0.621,0.3,0.6,0.3,0.3,0.6
