"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.367,0.623,0.3,0.4,0.45,-0.73,-0.13
"ClusIPW",0.698,0.621,0.29,0.48,-0.48,0.48,0.48
"addIPW",0.863,0.727,0.52,0.36,0.43,0.44,0.48
"Oracle",0.909,0.625,0.3,0.6,0.3,0.3,0.6
