"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.454,0.59,0.22,0.67,0.33,-0.61,-0.11
"ClusIPW",0.587,0.682,0.43,0.03,-0.49,0.49,0.58
"addIPW",0.814,0.682,0.43,0.46,0.05,-0.11,0.77
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
