"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.326,0.589,0.22,0.57,0.37,-0.6,-0.38
"ClusIPW",0.865,0.679,0.42,0.6,0.31,-0.09,0.6
"addIPW",0.768,0.857,0.73,0.36,0.35,0.08,0.46
"Oracle",0.911,0.622,0.3,0.6,0.3,0.3,0.6
