"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.373,0.61,0.27,0.62,0.3,-0.62,-0.27
"ClusIPW",0.808,0.538,0.09,0.68,0.54,-0.15,0.46
"addIPW",0.872,0.541,0.1,0.54,0.57,0.33,0.52
"Oracle",0.91,0.624,0.3,0.6,0.3,0.3,0.6
