"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.214,0.6,0.24,0.55,0,-0.67,-0.43
"ClusIPW",0.757,0.419,-0.2,0.67,-0.07,0.54,0.47
"addIPW",0.848,0.533,0.09,0.37,0.54,0.18,0.73
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
