"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.453,0.647,0.36,0.66,0.31,-0.54,-0.23
"ClusIPW",0.817,0.622,0.3,0.71,-0.06,0.55,0.32
"addIPW",0.558,0.472,-0.07,0.72,-0.59,0.04,0.36
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
