"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.384,0.64,0.34,0.55,0.42,-0.56,-0.31
"ClusIPW",0.531,0.326,-0.41,0.56,0.72,0.06,-0.01
"addIPW",0.729,0.615,0.28,0.69,0.6,0.29,-0.06
"Oracle",0.911,0.626,0.3,0.6,0.3,0.3,0.6
