"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.436,0.607,0.26,0.68,0.31,-0.57,-0.22
"ClusIPW",0.817,0.437,-0.16,0.69,0.48,0.11,0.51
"addIPW",0.785,0.46,-0.1,0.88,0.3,-0.01,0.36
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
