"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.3,0.68,0.42,0.39,0.23,-0.75,-0.25
"ClusIPW",0.544,0.263,-0.53,0.28,-0.16,0.4,0.67
"addIPW",0.564,0.421,-0.2,0.16,-0.45,0.25,0.82
"Oracle",0.908,0.621,0.3,0.6,0.3,0.3,0.6
