"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.425,0.568,0.17,0.79,0.09,-0.54,-0.21
"ClusIPW",0.835,0.758,0.57,0.57,-0.02,0.09,0.57
"addIPW",0.88,0.583,0.21,0.59,0.52,0.38,0.43
"Oracle",0.911,0.624,0.3,0.6,0.3,0.3,0.6
