"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.167,0.595,0.23,0.32,0.36,-0.7,-0.46
"ClusIPW",0.417,0.157,-0.71,0.24,0.09,0.15,0.64
"addIPW",0.856,0.553,0.13,0.45,0.14,0.14,0.86
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
