"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.378,0.656,0.37,0.53,0.38,-0.58,-0.31
"ClusIPW",0.797,0.411,-0.22,0.61,0.5,0.4,0.41
"addIPW",0.869,0.513,0.03,0.52,0.48,0.24,0.66
"Oracle",0.921,0.626,0.3,0.6,0.3,0.3,0.6
