"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.365,0.619,0.29,0.56,0.36,-0.62,-0.3
"ClusIPW",0.786,0.655,0.37,0.66,0.4,0.51,0.05
"addIPW",0.76,0.376,-0.31,0.55,0.55,0.27,0.48
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
