"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.364,0.653,0.36,0.53,0.31,-0.64,-0.29
"ClusIPW",0.738,0.411,-0.22,0.85,0.24,-0.1,0.41
"addIPW",0.902,0.656,0.37,0.68,0.28,0.41,0.41
"Oracle",0.916,0.624,0.3,0.6,0.3,0.3,0.6
