"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.284,0.585,0.21,0.6,-0.03,-0.73,-0.24
"ClusIPW",0.35,0.363,-0.33,-0.34,-0.3,0.47,0.68
"addIPW",0.721,0.638,0.33,0.33,0.04,0.85,0.24
"Oracle",0.913,0.625,0.3,0.6,0.3,0.3,0.6
