"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.396,0.637,0.34,0.64,0.24,-0.59,-0.27
"ClusIPW",0.611,0.72,0.5,0.76,-0.41,0,0.08
"addIPW",0.852,0.568,0.17,0.75,-0.02,0.15,0.62
"Oracle",0.912,0.625,0.3,0.6,0.3,0.3,0.6
