"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.346,0.556,0.14,0.52,0.28,-0.79,-0.09
"ClusIPW",0.598,0.461,-0.09,0.43,0.88,0.18,-0.02
"addIPW",0.879,0.691,0.45,0.43,0.23,0.47,0.59
"Oracle",0.911,0.625,0.3,0.6,0.3,0.3,0.6
