"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.326,0.528,0.07,0.57,0.35,-0.69,-0.27
"ClusIPW",0.429,0.296,-0.47,0.63,0.51,-0.35,0.02
"addIPW",0.886,0.608,0.26,0.7,0.46,0.1,0.46
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
