"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.446,0.617,0.28,0.59,0.37,-0.65,-0.11
"ClusIPW",0.614,0.347,-0.37,0.74,0.16,-0.31,0.44
"addIPW",0.829,0.526,0.07,0.76,0.06,-0.02,0.64
"Oracle",0.91,0.622,0.3,0.6,0.3,0.3,0.6
