"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.328,0.693,0.45,0.48,0.23,-0.65,-0.31
"ClusIPW",0.813,0.461,-0.1,0.62,-0.05,0.26,0.74
"addIPW",0.837,0.519,0.05,0.61,-0.08,0.43,0.66
"Oracle",0.916,0.626,0.3,0.6,0.3,0.3,0.6
