"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.418,0.654,0.37,0.7,0.19,-0.5,-0.3
"ClusIPW",0.862,0.5,0,0.69,0.22,0.09,0.69
"addIPW",0.87,0.514,0.04,0.49,0.38,0.24,0.74
"Oracle",0.902,0.622,0.3,0.6,0.3,0.3,0.6
