"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.31,0.594,0.23,0.51,0.38,-0.66,-0.33
"ClusIPW",0.811,0.456,-0.11,0.7,0.01,0.1,0.7
"addIPW",0.869,0.696,0.46,0.62,0.05,0.42,0.48
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
