"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.374,0.68,0.42,0.52,0.3,-0.62,-0.28
"ClusIPW",0.782,0.613,0.28,0.39,-0.11,0.71,0.5
"addIPW",0.821,0.43,-0.17,0.55,0.29,0.17,0.75
"Oracle",0.912,0.622,0.3,0.6,0.3,0.3,0.6
