"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.359,0.665,0.39,0.57,0.25,-0.6,-0.32
"ClusIPW",0.703,0.364,-0.33,0.66,0.08,0.59,0.32
"addIPW",0.842,0.485,-0.03,0.53,0.12,0.52,0.66
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
