"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.412,0.668,0.39,0.69,0.11,-0.52,-0.28
"ClusIPW",0.455,0.361,-0.34,0.15,-0.56,0.18,0.72
"addIPW",0.85,0.737,0.54,0.33,0.41,0.42,0.51
"Oracle",0.916,0.625,0.3,0.6,0.3,0.3,0.6
