"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.325,0.558,0.14,0.62,-0.01,-0.76,-0.12
"ClusIPW",0.235,0.084,-0.81,0.33,-0.17,0.31,0.34
"addIPW",0.896,0.683,0.43,0.53,0.22,0.42,0.56
"Oracle",0.905,0.623,0.3,0.6,0.3,0.3,0.6
