"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.338,0.577,0.19,0.65,0.27,-0.57,-0.38
"ClusIPW",0.693,0.509,0.02,0.07,-0.13,0.56,0.81
"addIPW",0.877,0.558,0.14,0.76,0.3,0.4,0.38
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
