"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.408,0.643,0.34,0.58,0.16,-0.71,-0.1
"ClusIPW",0.371,0.636,0.33,-0.42,0.63,-0.36,0.43
"addIPW",0.882,0.551,0.13,0.67,0.08,0.29,0.67
"Oracle",0.914,0.627,0.3,0.6,0.3,0.3,0.6
