"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.309,0.582,0.2,0.51,0.33,-0.71,-0.28
"ClusIPW",0.718,0.42,-0.2,0.88,-0.1,0.04,0.42
"addIPW",0.822,0.694,0.45,0.76,-0.09,0.05,0.46
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
