"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.471,0.658,0.38,0.73,0.2,-0.48,-0.23
"ClusIPW",0.768,0.465,-0.09,0.13,0.41,0.47,0.77
"addIPW",0.817,0.464,-0.09,0.6,0.1,0.59,0.52
"Oracle",0.905,0.625,0.3,0.6,0.3,0.3,0.6
