"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.437,0.637,0.33,0.66,0.27,-0.59,-0.21
"ClusIPW",0.638,0.304,-0.46,0.68,-0.1,0.14,0.55
"addIPW",0.863,0.497,-0.01,0.67,0.46,0.37,0.45
"Oracle",0.918,0.626,0.3,0.6,0.3,0.3,0.6
