"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.364,0.616,0.28,0.64,0.24,-0.6,-0.29
"ClusIPW",0.714,0.421,-0.19,0.7,0.06,-0.23,0.65
"addIPW",0.893,0.667,0.39,0.52,0.43,0.11,0.61
"Oracle",0.908,0.625,0.3,0.6,0.3,0.3,0.6
