"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.406,0.619,0.29,0.66,0.33,-0.49,-0.35
"ClusIPW",0.695,0.558,0.14,0.67,0.67,-0.23,0.16
"addIPW",0.822,0.741,0.55,0.68,-0.06,0.16,0.46
"Oracle",0.92,0.627,0.3,0.6,0.3,0.3,0.6
