"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.356,0.609,0.27,0.61,0.26,-0.63,-0.3
"ClusIPW",0.083,0.631,0.31,-0.4,0.65,-0.51,-0.25
"addIPW",0.703,0.5,0,0.45,0.85,0.25,0.14
"Oracle",0.909,0.624,0.3,0.6,0.3,0.3,0.6
