"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.276,0.561,0.15,0.53,0.16,-0.79,-0.22
"ClusIPW",0.403,0.254,-0.55,0.47,-0.06,-0.46,0.52
"addIPW",0.646,0.485,-0.03,-0.09,0.67,0.53,0.52
"Oracle",0.915,0.625,0.3,0.6,0.3,0.3,0.6
