"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.338,0.69,0.44,0.51,0.2,-0.63,-0.33
"ClusIPW",0.583,0.562,0.15,0.52,-0.15,0.82,-0.11
"addIPW",0.825,0.626,0.3,0.77,0.44,0.33,0.13
"Oracle",0.92,0.626,0.3,0.6,0.3,0.3,0.6
