"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.375,0.65,0.36,0.59,0.32,-0.56,-0.34
"ClusIPW",0.686,0.446,-0.13,0.66,-0.32,0.01,0.66
"addIPW",0.887,0.663,0.39,0.39,0.37,0.29,0.69
"Oracle",0.905,0.621,0.3,0.6,0.3,0.3,0.6
