"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.568,0.582,0.2,0.81,0.34,-0.43,-0.08
"ClusIPW",0.614,0.394,-0.26,0.82,-0.35,0.09,0.37
"addIPW",0.905,0.597,0.24,0.59,0.34,0.39,0.56
"Oracle",0.907,0.622,0.3,0.6,0.3,0.3,0.6
