"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.437,0.624,0.3,0.64,0.39,-0.52,-0.28
"ClusIPW",0.874,0.705,0.47,0.51,0.54,0.24,0.42
"addIPW",0.809,0.468,-0.08,0.75,0.52,0.07,0.41
"Oracle",0.911,0.623,0.3,0.6,0.3,0.3,0.6
