"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.272,0.563,0.16,0.61,0.15,-0.66,-0.38
"ClusIPW",0.841,0.44,-0.15,0.72,0.26,0.26,0.57
"addIPW",0.819,0.607,0.26,0.89,0.06,0.27,0.25
"Oracle",0.91,0.623,0.3,0.6,0.3,0.3,0.6
