"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.452,0.72,0.51,0.44,0.37,-0.64,-0.07
"ClusIPW",0.351,0.66,0.38,0.01,0.49,-0.76,0.16
"addIPW",0.888,0.577,0.19,0.51,0.14,0.36,0.74
"Oracle",0.904,0.623,0.3,0.6,0.3,0.3,0.6
