"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.465,0.618,0.29,0.62,0.5,-0.48,-0.24
"ClusIPW",0.212,0.343,-0.38,-0.52,0.08,-0.28,0.71
"addIPW",0.735,0.714,0.49,0.45,0.74,0.1,0.07
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
