"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.293,0.619,0.29,0.43,0.37,-0.71,-0.29
"ClusIPW",0.704,0.438,-0.15,0.94,-0.09,0.14,0.25
"addIPW",0.879,0.507,0.02,0.6,0.39,0.4,0.58
"Oracle",0.914,0.625,0.3,0.6,0.3,0.3,0.6
