"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.37,0.611,0.27,0.52,0.31,-0.73,-0.15
"ClusIPW",0.631,0.728,0.52,0.45,-0.01,-0.52,0.52
"addIPW",0.669,0.521,0.05,0.17,0.39,-0.33,0.84
"Oracle",0.908,0.623,0.3,0.6,0.3,0.3,0.6
