"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.388,0.623,0.3,0.62,0.2,-0.66,-0.21
"ClusIPW",0.672,0.289,-0.49,0.49,0.3,0.11,0.64
"addIPW",0.729,0.46,-0.1,0.67,0.28,0.67,0.1
"Oracle",0.906,0.622,0.3,0.6,0.3,0.3,0.6
