"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.331,0.625,0.3,0.57,0.22,-0.68,-0.28
"ClusIPW",0.666,0.278,-0.51,0.52,0.24,0.38,0.52
"addIPW",0.835,0.479,-0.05,0.7,0.54,0.27,0.39
"Oracle",0.909,0.623,0.3,0.6,0.3,0.3,0.6
