"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.305,0.546,0.12,0.7,0.19,-0.48,-0.48
"ClusIPW",0.846,0.767,0.59,0.54,0.01,0.15,0.59
"addIPW",0.798,0.674,0.41,0.49,-0.25,0.2,0.7
"Oracle",0.909,0.625,0.3,0.6,0.3,0.3,0.6
