"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.452,0.628,0.31,0.64,0.35,-0.58,-0.2
"ClusIPW",0.75,0.564,0.16,0.64,-0.32,0.04,0.68
"addIPW",0.813,0.656,0.38,0.66,-0.14,0.01,0.63
"Oracle",0.912,0.622,0.3,0.6,0.3,0.3,0.6
