"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.328,0.504,0.01,0.48,0.54,-0.66,-0.22
"ClusIPW",0.704,0.455,-0.11,0.56,0.56,-0.33,0.5
"addIPW",0.844,0.681,0.42,0.33,0.03,0.15,0.83
"Oracle",0.907,0.623,0.3,0.6,0.3,0.3,0.6
