"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.383,0.46,-0.11,0.57,0.41,-0.7,-0.04
"ClusIPW",0.515,0.261,-0.54,0.21,-0.19,0.32,0.72
"addIPW",0.839,0.455,-0.11,0.65,0.48,0.3,0.5
"Oracle",0.914,0.623,0.3,0.6,0.3,0.3,0.6
