"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.234,0.588,0.22,0.45,0.2,-0.78,-0.32
"ClusIPW",0.697,0.493,-0.02,0.61,-0.36,-0.04,0.71
"addIPW",0.707,0.772,0.6,0.4,-0.34,0.43,0.41
"Oracle",0.905,0.621,0.3,0.6,0.3,0.3,0.6
