"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.411,0.617,0.28,0.54,0.45,-0.63,-0.19
"ClusIPW",0.846,0.611,0.27,0.6,-0.13,0.18,0.72
"addIPW",0.876,0.527,0.07,0.57,0.36,0.14,0.72
"Oracle",0.914,0.624,0.3,0.6,0.3,0.3,0.6
