"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.323,0.531,0.08,0.63,0.25,-0.68,-0.26
"ClusIPW",0.767,0.555,0.14,0.18,0.11,0.76,0.6
"addIPW",0.754,0.814,0.67,0.54,-0.18,0.22,0.43
"Oracle",0.912,0.621,0.3,0.6,0.3,0.3,0.6
