"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.275,0.629,0.31,0.6,0,-0.63,-0.39
"ClusIPW",0.784,0.49,-0.02,0.82,-0.12,0.11,0.55
"addIPW",0.862,0.594,0.23,0.78,0.29,0,0.5
"Oracle",0.912,0.623,0.3,0.6,0.3,0.3,0.6
