"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.294,0.676,0.42,0.52,0.16,-0.58,-0.43
"ClusIPW",0.59,0.259,-0.54,0.28,0.19,0.54,0.54
"addIPW",0.69,0.434,-0.16,0.09,0.51,0.66,0.53
"Oracle",0.924,0.626,0.3,0.6,0.3,0.3,0.6
