"","Value","Tx_Prop","beta0","beta1","beta2","beta3","beta4"
"NoIntIPW",0.181,0.635,0.32,0.43,0.08,-0.69,-0.47
"ClusIPW",0.842,0.545,0.11,0.73,0.55,0.23,0.3
"addIPW",0.792,0.467,-0.08,0.8,-0.12,0.25,0.53
"Oracle",0.911,0.628,0.3,0.6,0.3,0.3,0.6
